FLAG,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_Mins,Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr.1,ERC20_uniq_rec_contract_addr,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_uniq_sent_token_name,ERC20_uniq_rec_token_name,ERC20_most_sent_token_type,ERC20_most_rec_token_type
1,30373.79,1.46,273367.0,9,2,0,2,7,0.000257,0.5,0.250128,0.0,0.344949,0.055435,0.0,0.0,0.498919384,0.500257,0.0,0.001337616,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,158.58,0.0,317.15,2,1,0,1,2,101.0,101.0,101.0,0.99895,100.000066,50.499508,0.0,0.0,100.9990158,101.0,0.0,0.000984218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,3475.29,3248.02,332140.85,18,83,0,5,11,0.050011,0.842614,0.088376,0.0,2.0,0.348889,0.0,0.0,6.28,7.335177878,0.0,1.055177878,22,1109.376303,233.7193142,0.0,3,12,0,14,0.0,366.35695,58.388226,1.0,129.9128,77.906438,2,14,Golem,Golem
0,2124.79,2886.97,929971.17,98,250,0,15,60,0.000832,7.396918,0.192356,0.0,7.0,0.490222,0.0,0.0,48.04174157,48.08896223,0.0,0.047220659,53,17285.99149,2160.198708,0.0,11,13,0,15,0.0,8888.0,454.894513,0.0,700.0,144.013247,4,13,EOS,EOS
0,4.64,15983.03,143884.38,8,9,0,2,1,0.005,2.795,1.323333,0.197289,2.794311,1.487196,0.0,0.0,11.89757188,11.91,0.0,0.01242812,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,2901.54,2570.68,412708.15,12,147,0,8,6,0.002,70.686709,13.919214,0.0,807.340648,170.509724,0.0,0.0,2046.116684,2046.124457,0.0,0.007773062,3,46.29571672,29.99325373,0.0,1,2,0,2,16.302463,29.993254,23.147858,29.993254,29.993254,29.993254,1,2,OmiseGO,DATAcoin
1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,17.38,10182.98,20400.7,2,2,0,2,2,0.012132,0.6,0.306066,0.011691,0.599559,0.305625,0.0,0.0,0.61125035,0.61213235,0.0,0.000882,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,73.73,737272.97,0,9999,1,4959,0,0.0,3499.999425,14.345195,0.0,0.0,0.0,0.0,0.0,0.0,143437.6048,0.0,143437.6048,1,0.0,100.0,0.0,1,0,0,0,0.0,0.0,0.0,100.0,100.0,100.0,1,0,blockwell.ai KYC Casper Token,No Token Usage
0,1738.3,0.0,3476.6,2,1,0,1,1,0.004978,0.004978,0.004978,0.0,0.0,0.0,0.0,0.0,0.0,0.0049775,0.0,0.0049775,4,3648.647903,1.648648,0.0,1,2,0,2,0.99,2000.0,1216.215968,1.648648,1.648648,1.648648,1,2,Golem,Golem
0,4896.5,0.0,14689.5,3,1,0,1,2,2.495,2.495,2.495,1.648261,2.49352,1.930014,0.0,0.0,5.790042169,2.495,0.0,-3.295042169,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,1.27,0.0,3.8,3,2,0,2,3,512.253684,1488.746316,1000.5,0.219528,1476.359502,666.999528,0.0,0.0,2000.998585,2001.0,0.0,0.001414909,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,4367.91,283914.35,0,65,1,9,0,0.0,37.424389,1.981794,0.0,0.0,0.0,0.0,0.0,0.0,128.8165792,0.0,128.8165792,5,608.7600221,0.0,0.0,0,5,0,5,0.0,600.0,121.752004,0.0,0.0,0.0,0,5,No Token Usage,DATAcoin
0,6.31,2405.8,28945.33,12,12,0,1,12,1.000044,1.005852,1.002377,0.999624,1.005432,1.001941,0.0,0.0,12.02329638,12.0285287,0.0,0.005232318,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,79.36,0.0,317.43,4,11,0,11,2,0.004525,50.999454,9.181818,7.349,73.649008,25.249502,0.0,0.0,100.9980078,101.0,0.0,0.001992218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,164.72,0.82,331.07,2,2,0,2,2,45.648342,55.351658,50.5,0.088893,100.910081,50.499487,0.0,0.0,100.9989738,101.0,0.0,0.001026218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,607.75,548.74,1075109.2,1053,793,0,307,385,0.0,2000.0,73.687682,0.0,1600.0,56.178977,0.0,0.0,59156.46283,58434.33172,0.0,-722.1311104,962,853019572.3,837875533.7,0.0,172,296,0,223,0.0,120405250.0,1769750.15,0.0,102340000.0,1745574.029,102,218,Others,Others
1,0.0,945.56,15361.27,1,10,0,9,1,0.0,3.0,0.975331,9.752257,9.752257,9.752257,0.0,0.0,9.75225697,9.75330697,0.0,0.00105,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
1,666.55,1730.43,10792.93,11,2,0,2,7,0.1,2.0,1.05,0.0,1.978934,0.367778,0.0,0.0,4.0455542,2.1,0.0,-1.9455542,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,154.92,0.0,309.83,2,1,0,1,2,101.0,101.0,101.0,0.244407,100.754609,50.499508,0.0,0.0,100.9990158,101.0,0.0,0.000984218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,29.5,2170.97,259626.3,117,118,0,1,7,0.05001,0.170234,0.053387,0.048805,0.169394,0.052829,0.0,0.0,6.181051146,6.299701146,0.0,0.11865,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,33.3,4068.14,32811.53,8,8,0,1,1,0.049025,0.199032,0.103633,0.048584,0.198591,0.103192,0.0,0.0,0.825538797,0.829066797,0.0,0.003528,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,25.17,0.0,75.52,3,2,0,2,3,41.064852,59.935148,50.5,13.906797,57.549485,33.666163,0.0,0.0,100.998488,101.0,0.0,0.001512,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,4470.21,11135.31,147034.32,3,12,0,3,1,0.021666,0.107415,0.093556,0.295548,0.496072,0.363385,0.0,0.0,1.09015454,1.122670701,0.0,0.032516161,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,5301.21,63.27,285646.08,53,74,0,63,50,0.002387,880.0,15.558149,0.0,1150.8,21.721885,0.0,0.0,1151.25988,1151.303026,0.0,0.043146035,149,568470.4338,553108.9758,0.0,8,76,0,52,0.0,367381.5336,4858.721656,0.0,408105.4846,17284.65549,30,52,TenXPay,OmiseGO
0,0.0,1405.84,192599.73,0,137,1,3,0,0.0,5.29722,1.925123,0.0,0.0,0.0,0.0,0.0,0.0,263.7419046,0.0,263.7419046,2,4.611041412,0.0,0.0,0,2,0,2,0.553017,4.058025,2.305521,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
0,16.23,0.0,64.9,4,1,0,1,3,101.0,101.0,101.0,0.777349,96.106736,25.249475,0.0,0.0,100.9979,101.0,0.0,0.0021,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,36574.23,182871.17,0,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,162.74,0.0,325.48,2,2,0,2,2,5.851946,95.148054,50.5,5.135532,95.863442,50.499487,0.0,0.0,100.9989738,101.0,0.0,0.001026218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,14803.05,91952.89,518976.65,4,5,0,4,2,0.01,0.351321,0.107082,0.0,0.0,0.0,0.0,0.0,0.0,0.535409552,0.0,0.535409552,19,6305.173901,31.77470431,0.0,3,10,0,12,0.0,3778.039,420.344927,0.037354,28.0,7.943676,2,12,EOS,Others
1,8254.0,1572.45,55813.82,6,4,0,4,6,0.05649,0.550118,0.326437,0.000822,0.586535,0.216984,0.0,0.0,1.30190502,1.30574662,0.0,0.0038416,1,13.37,0.0,0.0,0,1,0,1,13.37,13.37,13.37,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,108.03,0.5,325.1,3,2,0,2,2,28.35965,72.64035,50.5,0.005734,99.991353,33.666171,0.0,0.0,100.9985118,101.0,0.0,0.001488218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,3250.98,1387.43,951160.42,226,156,0,68,104,0.1,100.0,12.465098,0.0,202.0,8.868223,0.0,0.0,2004.21835,1944.555216,0.0,-59.66313367,148,20506303.07,15465620.12,0.0,33,47,0,57,0.0,9920000.0,262901.3214,0.0,3384000.0,220937.4303,31,56,Others,Others
0,19.42,0.49,78.67,4,2,0,2,4,16.719932,84.280068,50.5,0.1,66.566868,25.249492,0.0,0.0,100.99797,101.0,0.0,0.002030037,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,163.21,0.0,326.42,2,1,0,1,2,101.0,101.0,101.0,0.440599,100.558417,50.499508,0.0,0.0,100.9990158,101.0,0.0,0.000984218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,0.0,55.78,1,1,0,1,1,20.009559,20.009559,20.009559,20.008512,20.008512,20.008512,0.0,0.0,20.00851204,20.009559,0.0,0.001046957,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,1431.03,194620.42,0,136,1,4,0,0.0,1.099621,0.825938,0.0,0.0,0.0,0.0,0.0,0.0,112.3275022,0.0,112.3275022,2,2.361000148,0.0,0.0,0,2,0,2,0.211986,2.149014,1.1805,0.0,0.0,0.0,0,2,No Token Usage,DATAcoin
0,0.0,718.18,198934.83,0,277,1,5,0,0.0,25.0,1.119321,0.0,0.0,0.0,0.0,0.0,0.0,310.0519242,0.0,310.0519242,2,5.107575345,0.0,0.0,0,2,0,2,0.318912,4.788663,2.553788,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
0,56099.5,22861.18,667030.65,7,12,0,5,2,0.034397,2.774583,0.422185,0.000546,2.822678,0.723473,0.0,0.0,5.064310041,5.066214231,0.0,0.00190419,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,11359.81,6636.12,996297.48,62,44,0,20,31,0.19,120.0,18.727109,0.0,121.0,12.788262,0.0,0.0,792.8722359,823.992806,0.0,31.12057014,76,208467.455,186076.0403,0.0,19,35,0,28,0.0,94306.22575,3860.508426,0.0,94306.22575,8458.001833,6,28,Golem,Golem
0,5.79,9870.53,19752.65,2,2,0,2,1,40.0,70.345108,55.172554,39.999351,70.344268,55.17181,0.0,0.0,110.3436191,110.3451077,0.0,0.001488607,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,11174.49,12245.22,987307.37,50,35,0,13,14,0.009,6.164196,1.554224,0.0,6.0,1.077491,0.0,0.0,53.87456362,54.3978404,0.0,0.523276781,27,944.1255038,455.0000001,0.0,4,13,0,11,0.0,365.0,55.536794,0.0,250.0,45.5,3,11,OmiseGO,OmiseGO
0,4171.81,5995.52,110541.37,15,8,0,4,10,0.266116,26.5517,4.555465,0.0,26.551259,2.445975,0.0,0.0,36.68961788,36.44371681,0.0,-0.245901069,8,0.100615427,2.000000027,0.0,2,2,0,3,0.0,0.100615,0.020123,0.0,2.0,0.666667,2,3,Crypto.com,Monaco
0,0.0,1744.39,226771.0,0,130,1,2,0,0.0,1.247152,0.380799,0.0,0.0,0.0,0.0,0.0,0.0,49.50381682,0.0,49.50381682,2,1.460971476,0.0,0.0,0,2,0,2,0.625869,0.835102,0.730486,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
1,334.74,306.87,89380.73,58,228,0,173,27,9e-06,10.0,0.80094,0.032331,15.0,3.14793,0.0,0.0,182.5799319,182.6142711,0.0,0.0343392,4,1502.201222,0.0,0.0,0,4,0,4,0.0,1500.0,375.550306,0.0,0.0,0.0,0,4,No Token Usage,Free BOB Tokens - BobsRepair.com
1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.37,0.0,0.0,0,1,0,1,13.37,13.37,13.37,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.95,0.7,9483.53,9996,4,0,1,6564,10000.0,19855.8,12963.95,0.054219,192.506982,3.966755,0.0,0.0,39651.67994,51855.8,0.0,12204.12006,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,4695.7,319307.7,0,68,1,5,0,0.0,1.001958,0.582851,0.0,0.0,0.0,0.0,0.0,0.0,39.63384266,0.0,39.63384266,2,1.332143817,0.0,0.0,0,2,0,2,0.489173,0.842971,0.666072,0.0,0.0,0.0,0,2,No Token Usage,DATAcoin
0,0.0,266.92,229013.67,0,858,1,6,0,0.0,24.229077,3.604257,0.0,0.0,0.0,0.0,0.0,0.0,3092.452215,0.0,3092.452215,4,47.28197462,0.0,0.0,0,4,0,4,1.0,39.290901,11.820494,0.0,0.0,0.0,0,4,No Token Usage,DATAcoin
0,7.63,1039.33,505648.85,479,483,0,2,2,0.010019,1.009706,0.266841,0.052938,1.01594,0.268005,0.0,0.0,128.3741991,128.8844324,0.0,0.510233305,1,10084.0,0.0,0.0,0,1,0,1,10084.0,10084.0,10084.0,0.0,0.0,0.0,0,1,No Token Usage,CANDY
0,17363.42,3975.35,77404.38,4,2,0,1,3,4.995,8.995,6.995,4.994559,8.9908,7.918247,0.0,0.0,31.672988,13.99,0.0,-17.682988,1,0.677038036,0.0,0.0,0,1,0,1,0.677038,0.677038,0.677038,0.0,0.0,0.0,0,1,No Token Usage,OmiseGO
0,0.0,0.0,332.77,1,1,0,1,1,0.063007,0.063007,0.063007,0.062387,0.062387,0.062387,0.0,0.0,0.06238721,0.06300721,0.0,0.00062,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,5037.57,213312.12,1,10,0,10,1,0.29863,51.0,9.351863,93.518189,93.518189,93.518189,0.0,0.0,93.5181888,93.5186298,0.0,0.000441,4,1777.261226,0.0,0.0,0,4,0,4,0.0,1670.372596,444.315306,0.0,0.0,0.0,0,4,No Token Usage,Others
1,1545.2,109.99,3750.33,2,6,0,5,2,0.5,7.00042,1.78215,3.691177,7.0,5.345588,0.0,0.0,10.69117651,10.69289851,0.0,0.001722,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,7353.09,1990.53,583775.97,71,31,0,12,23,1.0,30.0599,9.795025,0.0,150.0014,4.27565,0.0,0.0,303.57117,303.6457705,0.0,0.07460055,72,1254135.674,1250908.014,0.0,22,28,0,33,0.0,1206000.0,30588.67498,10.0,135000.0,40351.87142,6,33,StatusNetwork,Others
0,0.0,44165.06,88330.12,0,2,1,2,0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,4.64,2726.18,1,2,0,1,1,0.015,6.909847,3.462423,6.924362,6.924362,6.924362,0.0,0.0,6.92436182,6.92484692,0.0,0.0004851,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,0.0,39.53,1,1,0,1,1,0.145844,0.145844,0.145844,0.14534,0.14534,0.14534,0.0,0.0,0.14534016,0.14584416,0.0,0.000504,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,128.95,4714.13,1,3,0,3,1,0.1,1.5,0.866667,2.59,2.59,2.59,0.0,0.0,2.59,2.6,0.0,0.01,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,757.47,28.5,53682.07,65,156,0,136,12,0.0,10.0,0.922307,0.04083,4.0,2.234619,0.0,0.0,145.2502133,143.8798498,0.0,-1.370363577,2,15001.337,0.0,0.0,0,2,0,2,1.337,15000.0,7500.6685,0.0,0.0,0.0,0,2,No Token Usage,Blockwell say NOTSAFU
0,0.0,1757.79,226754.57,0,129,1,3,0,0.0,0.954161,0.426905,0.0,0.0,0.0,0.0,0.0,0.0,55.07073462,0.0,55.07073462,2,1.989642246,0.0,0.0,0,2,0,2,0.857795,1.131848,0.994821,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
0,162.26,0.33,325.17,2,2,0,2,2,26.092259,74.907741,50.5,1.99,99.009016,50.499508,0.0,0.0,100.9990158,101.0,0.0,0.000984218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,109.47,0.0,328.42,3,1,0,1,3,101.0,101.0,101.0,0.01,100.846546,33.666171,0.0,0.0,100.9985118,101.0,0.0,0.001488218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,0.0,3.03,1,1,0,1,1,0.1,0.1,0.1,0.09938,0.09938,0.09938,0.0,0.0,0.09938,0.1,0.0,0.00062,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,5980.35,18633.46,498256.47,21,20,0,2,18,1.99,499.99,129.97006,0.000669,499.98958,123.780506,0.0,0.0,2599.390622,2599.401197,0.0,0.0105747,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,3.17,2484.04,79590.72,32,32,0,14,1,0.1,7.0,1.093747,0.09958,6.99958,1.093327,0.0,0.0,34.98647074,34.99991074,0.0,0.013440002,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,4398.91,1104.07,242009.65,51,16,0,8,18,0.1,6.279943,2.232344,0.0,6.28,0.86549,0.0,0.0,44.14,35.71749999,0.0,-8.42250001,40,152174.8382,152008.4,0.0,6,10,0,8,0.0,35434.23463,7246.420869,0.0,35400.0,8000.442106,6,8,StatusNetwork,StatusNetwork
0,0.0,0.0,941.07,1,1,0,1,1,1.001,1.001,1.001,0.999654,0.999654,0.999654,0.0,0.0,0.999653795,1.001,0.0,0.001346205,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,928.2,12705.73,233633.18,19,17,0,2,8,0.024091,0.250797,0.157566,0.0,0.250355,0.14051,0.0,0.0,2.66968778,2.678618595,0.0,0.008930814,2,25.29978321,25.29978321,0.0,1,1,0,1,25.299783,25.299783,25.299783,25.299783,25.299783,25.299783,1,1,Golem,Golem
0,7.13,15669.9,156770.28,10,10,0,4,10,0.1761,4.5004,1.831325,0.17568,4.499891,1.830858,0.0,0.0,18.3085787,18.31325045,0.0,0.004671751,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,16041.76,35.14,64237.33,4,2,0,1,2,0.39,1.64,1.015,0.008068,1.19,0.507017,0.0,0.0,2.028068,2.03,0.0,0.001932,1,10.0,0.0,0.0,0,1,0,1,10.0,10.0,10.0,0.0,0.0,0.0,0,1,No Token Usage,Others
0,0.0,0.0,47.23,1,1,0,1,1,20.009559,20.009559,20.009559,20.008512,20.008512,20.008512,0.0,0.0,20.00851204,20.009559,0.0,0.001046957,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,0.0,5.7,1,1,0,1,1,0.082618,0.082618,0.082618,0.082147,0.082147,0.082147,0.0,0.0,0.082146604,0.08261824,0.0,0.000471636,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,107.7,0.0,323.1,3,1,0,1,2,101.0,101.0,101.0,3.444049,80.878256,33.665848,0.0,0.0,100.9975442,101.0,0.0,0.002455818,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,33660.15,21172.15,775259.83,18,8,0,7,5,0.01,13.819622,2.225498,0.0,14.83,0.992031,0.0,0.0,17.85655067,17.8039851,0.0,-0.052565568,22,40272655.19,40274623.19,0.0,4,4,0,6,6.0,29268206.23,4474739.465,946.562994,11000000.0,3098047.937,3,6,Kin,Kin
1,141058.82,6431.22,346429.78,2,10,0,9,2,0.2,10.0,1.934,8.338509,11.0,9.669255,0.0,0.0,19.338509,19.34,0.0,0.001491,4,1044.36397,0.0,0.0,0,4,0,4,0.0,875.537635,261.090993,0.0,0.0,0.0,0,4,No Token Usage,XENON
0,4.37,2200.52,8823.93,5,4,0,2,1,1.1,49.999365,16.916221,1.098739,43.47665,13.532115,0.0,0.0,67.66057303,67.66488469,0.0,0.004311656,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,1084.37,2309.6,349998.67,261,29,0,13,8,0.028149,0.247393,0.13186,0.0,0.227055,0.012686,0.0,0.0,3.311055199,3.82393082,0.0,0.512875621,23,616.953316,543.53528,0.0,2,3,0,6,0.0,543.53528,30.847666,0.0,540.53528,181.178427,2,6,SONM,Monaco
1,6.97,145.37,4109.78,235,17,0,14,63,0.4,16.4,3.367647,0.0,62.781207,1.838358,0.0,0.0,432.0141807,57.25,0.0,-374.7641807,77,16695292.05,16688002.0,0.0,5,25,0,42,0.0,12879640.0,333905.8411,0.0,15139640.0,618074.1481,26,42,Populous,Others
0,0.0,8496.64,161436.23,0,19,1,7,0,0.0,35.68,4.628769,0.0,0.0,0.0,0.0,0.0,0.0,87.94660539,0.0,87.94660539,2,3.638070543,0.0,0.0,0,2,0,2,1.638071,2.0,1.819035,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
1,1233.83,44109.31,409322.08,10,9,0,7,9,0.299139,10.805712,3.640335,0.014146,10.805229,3.275818,0.0,0.0,32.75818448,32.76301448,0.0,0.00483,1,13.37,0.0,0.0,0,1,0,1,13.37,13.37,13.37,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,0.0,1493.45,200121.92,0,134,1,3,0,0.0,1.379443,0.606742,0.0,0.0,0.0,0.0,0.0,0.0,81.30342618,0.0,81.30342618,2,2.355335453,0.0,0.0,0,2,0,2,1.007196,1.34814,1.177668,0.0,0.0,0.0,0,2,No Token Usage,DATAcoin
0,1924.15,5885.43,351431.32,45,45,0,41,3,0.022218,2.494337,0.298309,0.003711,2.493182,0.297505,0.0,0.0,13.38772876,13.42388352,0.0,0.036154765,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,1226.4,1306.92,332106.65,128,134,0,3,1,0.007162,0.104771,0.051923,0.00674,0.36945,0.053839,0.0,0.0,6.891364181,6.957671134,0.0,0.066306953,4,98.92316122,0.0,0.0,0,4,0,4,0.0,91.509297,24.73079,0.0,0.0,0.0,0,4,No Token Usage,INS Promo
0,3193.16,801.17,11181.83,3,2,0,1,2,0.020882,0.068972,0.044927,0.000132,0.054,0.029455,0.0,0.0,0.088363802,0.08985461,0.0,0.001490808,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,52.8,1593.68,1,3,0,3,1,0.06588,1.0,0.52196,1.565019,1.565019,1.565019,0.0,0.0,1.565019493,1.565880493,0.0,0.000861,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,0.0,0.0,1462.92,1,1,0,1,1,0.15,0.15,0.15,0.14958,0.14958,0.14958,0.0,0.0,0.14957998,0.15,0.0,0.00042002,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
